epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.4673380889892575,1749.9422895770615,6.919131387493567,1011.4410625080877
2,7.124314212799073,1241.7962669912413,6.743552495191198,848.569928204974
3,6.690910743713379,805.0551172541418,6.315831827974605,553.2620881153426
4,6.386876609802246,593.9983905233036,6.063151601117528,429.72763504022754
5,6.147682981491089,467.6326171227887,5.8723297553148095,355.07525584853755
6,5.954285745620727,385.40153761050107,5.726755363213088,306.97163930721103
7,5.794390823364258,328.452037718587,5.636060328683453,280.3560293038292
8,5.659844547271729,287.1040079855224,5.539238158243145,254.4840490131696
9,5.551541776657104,257.63446465850234,5.475945116945369,238.8761261513552
10,5.4579674282073976,234.62005727774613,5.440172076653577,230.48184059235044
11,5.380686349868775,217.17127976391146,5.3892791890812495,219.0454382921143
12,5.315214094161988,203.40805694493616,5.353438670335415,211.3337569654358
13,5.260689456939697,192.6142447558217,5.327565518681874,205.9360160166426
14,5.2166164779663085,184.30951257493038,5.314876961279772,203.339492958669
15,5.181542587280274,177.9571137511049,5.291382431555651,198.61781123563676
16,5.153891008377075,173.10372968651927,5.282075248649734,196.77781481197303
17,5.13351895904541,169.6129300654781,5.276374540500298,195.6592333021211
18,5.1203103942871095,167.3873176256307,5.270022733197241,194.4203821920511
19,5.113313257217407,166.22017371537058,5.268280361084167,194.08192448516735
20,5.10887566947937,165.48419131167995,5.267769862077907,193.98287114105278
