epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.45961215019226,1736.4744354493016,6.914993472870239,1007.2644529312643
2,7.101690893173218,1214.0181149014327,6.679984082433278,796.3064366541888
3,6.678027416229248,794.7498541143806,6.303769597036396,546.6286007965325
4,6.3725042819976805,585.5223073659674,6.038337584741101,419.1955781903267
5,6.1208810691833495,455.2656383681485,5.845918726778316,345.820110075102
6,5.938117563247681,379.220398803746,5.726343027560297,306.84509004810775
7,5.794727500915528,328.5626387637556,5.629884910012434,278.6300482588538
8,5.670966020584107,290.31484909514666,5.553228079630229,258.0692809351879
9,5.5589246044158935,259.54357417767136,5.4838946924951975,240.78265798227767
10,5.466005151748657,236.51346759608685,5.4329136540075975,228.81496275128274
11,5.388921676635742,218.96714081878778,5.401906960881399,221.82903240699216
12,5.324750675201416,205.3571534505374,5.3601632369492584,212.7596738551571
13,5.270519853591919,194.51705655658816,5.3387391398766795,208.2499706012928
14,5.2260736465454105,186.06082689061935,5.318046039307188,203.98491383229845
15,5.191952056884766,179.81922791358352,5.304246826514513,201.18941480218757
16,5.165299783706665,175.0899398160514,5.294609847040234,199.2598689713544
17,5.145523466110229,171.6613200396033,5.288622008112377,198.0702980050966
18,5.13310424041748,169.54260300782062,5.287956048771293,197.93843515247156
19,5.1257534484863285,168.30089995124047,5.282956367195723,196.95127580266848
20,5.122181489944458,167.70080850298385,5.283077811052699,196.9751957776759
