epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.465571577072144,1746.8537244649726,6.918019629952436,1010.3172101208753
2,7.163704788208007,1291.6875079910028,6.757712644588447,860.6712814445787
3,6.737302808761597,843.2831697391864,6.357312640458524,576.6944866804425
4,6.48755747795105,656.9168681293373,6.222195917118095,503.8083395709743
5,6.325122829437256,558.4264006531897,6.044228604596532,421.67235587515364
6,6.143035692214966,465.4644350629243,5.908866731563728,368.28854903592764
7,5.984050258636475,397.045251824672,5.778103675956498,323.14581983864656
8,5.844384511947632,345.2899545237213,5.682384067809511,293.6486744201964
9,5.724509057998657,306.282861205698,5.62550387296848,277.4120297361749
10,5.625066011428833,277.29058826693273,5.550749862122679,257.430520945024
11,5.541534257888794,255.06904109097334,5.498796558380127,244.39763692803274
12,5.472046321868897,237.94661026025253,5.4679882180904915,236.98295485139724
13,5.416516473770142,225.09363558048787,5.4318695325337485,228.57617681759015
14,5.3698015270233155,214.82022746301092,5.412813291721001,224.26161438364133
15,5.333523298263549,207.16659954071926,5.395310822789541,220.37063266728413
16,5.306532411575318,201.64977622023457,5.38635306501103,218.40542100431463
17,5.286978183746338,197.74497268514781,5.380264905255712,217.07977338173328
18,5.272349920272827,194.8733616722778,5.372613766950048,215.42520375427836
19,5.265425834655762,193.5287024715306,5.37201595649034,215.29645880056347
20,5.261670156478882,192.8032341126347,5.371341503737216,215.1513004679087
