epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.461344495773315,1739.4852163677253,6.914429433331518,1006.6964761496024
2,7.102127313613892,1214.5480528515898,6.675647315293729,792.8605185396887
3,6.673439775466919,791.1121778437719,6.319243967318963,555.1531198511112
4,6.429577205657959,619.9117973982155,6.141841950673543,464.909122346608
5,6.245132549285889,515.4975492306103,5.990387069679306,399.5692411366802
6,6.0814424343109135,437.66003548753105,5.837105542599798,342.7857246915957
7,5.92567068862915,374.5295438493955,5.732819809028489,308.83890843408795
8,5.794811220169067,328.59014693407954,5.6345414858378335,279.93053576520015
9,5.678452243804932,292.49636633397887,5.570933228909612,262.67912464316976
10,5.581694076538086,265.5210379532616,5.515907996286175,248.61561684879592
11,5.502008140563965,245.1838017653299,5.470022657816996,237.46557315171185
12,5.43508670425415,229.3127298030342,5.434077564970462,229.08143804156958
13,5.378821008682251,216.7665588199128,5.4069563334573525,222.95196250012043
14,5.332311101913453,206.91562509078236,5.385587538073876,218.23828975121558
15,5.2963568916320805,199.6082891119544,5.3722887998569515,215.35520902564238
16,5.269044368743897,194.23026122007457,5.356833499634337,212.05241817128612
17,5.2498560066223146,190.53883015347625,5.351362039371879,210.89535010426087
18,5.234984813690185,187.72625545347606,5.3443134541996935,209.41406288902274
19,5.227808372497559,186.38387155167243,5.343534535276675,209.2510098234954
20,5.22445754814148,185.7603771288299,5.343828185304196,209.3124654110647
