epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.464353378295899,1744.7270050420555,6.917310794099362,1009.6013148154685
2,7.135302597045898,1255.5168469748185,6.909299486697077,1001.5454006176244
3,6.829617012023926,924.83654336704,6.412253909196682,609.2653634629221
4,6.512480779647827,673.4951399050904,6.233471284512274,509.5211099646268
5,6.351724786758423,573.4809888984989,6.086904982035746,440.0573159870825
6,6.194770740509033,490.1790539147656,5.937966320471849,379.1630487949756
7,6.040336576461792,420.03438478487794,5.828715802381138,339.9218717999856
8,5.907844194412231,367.91215278443883,5.731672705005029,308.4848411944248
9,5.7923482837677005,327.781846105432,5.653582433026708,285.31174741435655
10,5.6942062797546384,297.1408532522346,5.59822071098282,269.9456685030365
11,5.609023838043213,272.8777350870682,5.551697624800448,257.67461964043906
12,5.537203805923462,253.96686504330944,5.5040255655071695,245.6789409678349
13,5.477028203964234,239.1349899434072,5.471403686157958,237.79374639435278
14,5.429533149719238,228.0427587433246,5.450888552637157,232.96507570130723
15,5.391633140563965,219.56166797780824,5.425373961397274,227.0962556709642
16,5.362491357803345,213.25558113081212,5.4193163363519545,225.72474993259598
17,5.341769250869751,208.8819481239925,5.411340345165686,223.9315321676552
18,5.328558292388916,206.14056539750007,5.405856380348434,222.70686062082825
19,5.320163984298706,204.41740048870176,5.403174460862211,222.11037896702484
20,5.315915164947509,203.5507103904387,5.403228417128146,222.12236353701758
