epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.466703065872192,1748.8313885309033,6.910052928239286,1002.3002908759869
2,7.052404582977295,1155.6342228902968,6.564988265351621,709.8035668527839
3,6.604466659545898,738.38595307581,6.2880083843619525,538.0806114583133
4,6.384600690841674,592.6480355558809,6.080288775666745,437.1554163394727
5,6.180225311279297,483.10079214886724,5.931878396565329,376.86174519408024
6,6.001515949249268,404.04083486398105,5.788779476873889,326.61414088995747
7,5.849827026367188,347.1743232808115,5.671464050315811,290.45947053144965
8,5.715848106384278,303.64161452974344,5.578897150119621,264.7794327386127
9,5.602268016815185,271.04043511481865,5.519021456255884,249.39087786551218
10,5.509701602935791,247.0773888990644,5.475445510384565,238.756811879089
11,5.429430290222168,228.01930358616332,5.419007655960357,225.65508388121867
12,5.361198160171509,212.97997776153923,5.3843572513785904,217.96995918254257
13,5.305440120697021,201.42963625938168,5.355263661481663,211.71979134832287
14,5.260898420333862,192.65449828778128,5.339427928581923,208.39346024025863
15,5.225603328704834,185.9733397392969,5.3216777795803045,204.72708092228984
16,5.197471176147461,180.8144154312913,5.30774909721877,201.89526992201422
17,5.178092702865601,177.34424005745,5.3014163377042305,200.62075558627546
18,5.1651664657592775,175.06659874059366,5.298722578379922,200.08105878825805
19,5.156741514205932,173.59786681277924,5.295689651923265,199.47514695905554
20,5.1530768566131595,172.9628543343944,5.295499833044178,199.43728640369181
