epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.467283866882324,1749.84740659151,6.913259545057834,1005.5194423802419
2,7.091857538223267,1202.1387466071228,6.651366155590126,773.8407906449852
3,6.657712423324585,778.7674077669099,6.310954955666365,550.5704682366021
4,6.433433874130249,622.3072078657669,6.173170717890391,479.7047055838038
5,6.2898467254638675,539.0706969410867,6.027143385310373,414.5291862771686
6,6.126644207000733,457.8969720719364,5.901859891057728,365.717029547
7,5.98600239944458,397.82109709664525,5.791010688164991,327.3436996461482
8,5.859661743164063,350.605529242931,5.696252454540686,297.74947783785404
9,5.749553155899048,314.05029740506944,5.621407768112457,276.27804501971144
10,5.652951633453369,285.13182963781315,5.559713890738116,259.74850923637075
11,5.570169195175171,262.47850558023407,5.516249696080556,248.70058326963067
12,5.5016773910522465,245.10272075210668,5.487111302335819,241.55840882442706
13,5.4473449306488035,232.14099651144988,5.4641408880313715,236.07295486333314
14,5.402678661346435,222.0002840434443,5.442550739699495,231.03073178411574
15,5.3674878616333,214.32377986592522,5.424444960976789,226.8853811203945
16,5.340232446670532,208.56118400792562,5.414970708036138,224.74596233158977
17,5.3210713558197025,204.6029671925408,5.404627516169748,222.43335222421837
18,5.307444719314575,201.83382681432505,5.399301554057413,221.25182978254026
19,5.299229804992676,200.1825709686466,5.3992088974592924,221.23133029038598
20,5.2957450332641605,199.4861944660795,5.398632096958732,221.10376074296104
