epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.464107669830322,1744.29836350938,6.915380500747772,1007.6543678036924
2,7.126388498306275,1244.374780352668,6.912201178430797,1004.4557971221981
3,6.887764137268066,980.2073562253285,6.441398417878294,627.2833910570121
4,6.551373916625977,700.2055372773037,6.284734294228925,536.321767914894
5,6.38634596824646,593.6832739076018,6.134969731861959,461.7251182477804
6,6.231632423400879,508.58503233222774,5.972692736323008,392.56131293535196
7,6.075254341125488,434.96011669448706,5.867471399706995,353.35435774052695
8,5.947677030563354,382.86292638438186,5.763317067608862,318.402742594353
9,5.830844932556152,340.64638072759703,5.675660610198975,291.68096233225907
10,5.730916696548462,308.25171218061575,5.617695742738461,275.2543949891813
11,5.6429759254455565,282.30157811395065,5.572155309437278,263.0003359194666
12,5.57126082611084,262.76519168611526,5.524441512330563,250.7462602141346
13,5.511609252929688,247.54917593768602,5.499273609115692,244.5142548146123
14,5.465457597732544,236.3839991457595,5.473663047402205,238.33161576087548
15,5.427244806289673,227.52151521425526,5.458920065942639,234.84367169260707
16,5.398377477645874,221.04747062191046,5.444269908402494,231.4282541937648
17,5.378120964050293,216.61486565621036,5.43278470810302,228.78545990110655
18,5.364315790176391,213.64500664900257,5.431069712724514,228.39343015539473
19,5.355900157928467,211.85459313911355,5.426088073296461,227.2584857277125
20,5.352523138046265,211.14036263003433,5.425390392577577,227.0999871611435
