epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.465454689025879,1746.6495500790154,6.915110881028775,1007.3827209385202
2,7.113142101287842,1227.9999908891662,6.728310312054115,835.7339426838345
3,6.694597112655639,808.0283242371495,6.33723323159589,565.2302846713058
4,6.43723722076416,624.678564577285,6.131003195939663,459.8972964369484
5,6.215616497039795,500.5044536112168,5.932438552308225,377.07290560076433
6,6.012946571350097,408.68576963247773,5.774171608222459,321.8776834201206
7,5.847202754974365,346.26443805097585,5.656824219869282,286.23816810102585
8,5.709656627655029,301.76743190014724,5.573669250282698,263.3988044231379
9,5.594287168502808,268.8859114148935,5.497638814320822,244.1148507443698
10,5.497477144241333,244.07538786711467,5.452354841746256,233.30692041495152
11,5.416086227416992,224.99681069543254,5.411712786394679,224.0149490356821
12,5.349511318206787,210.50540256958422,5.3734434076412,215.60400342869966
13,5.294697052001953,199.27724617827857,5.3522106193496795,211.0743876288563
14,5.250259027481079,190.61563675272393,5.329174057166734,206.26753858574781
15,5.215124029159546,184.03464522655608,5.308820779880364,202.11175356241
16,5.187849378585815,179.0829987578604,5.303724969075826,201.08445000020143
17,5.167711521148681,175.5127203925748,5.295287402375729,199.394924307291
18,5.154756267547607,173.25357409385896,5.2890667721183,198.15841213783656
19,5.146808961868286,171.88213183424176,5.288539959570605,198.0540472926598
20,5.1418183937072754,171.02647921191993,5.288346164383574,198.01566909039798
