epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.468905035018921,1752.68650415643,6.917224226740306,1009.5139200787656
2,7.117957113265991,1233.9270836143912,6.789965884842559,888.8832369217959
3,6.725240232467652,833.1721074978317,6.362509634394845,579.6993658370438
4,6.465716110229492,642.7244602470912,6.199446009447475,492.47613837946693
5,6.317985025405884,554.4546540765252,6.0782344526873375,436.2582797417892
6,6.169406719207764,477.9024915972381,5.93223174260762,376.99493132924636
7,6.019397500991821,411.3306947185076,5.804211485171747,331.6935449216667
8,5.875744678497314,356.28988332064,5.704703868934494,300.2765456677211
9,5.750810441970825,314.44539679426697,5.627376611789543,277.9320367804027
10,5.648360143661499,283.82565070103504,5.568246523348871,261.9743303895769
11,5.566284862518311,261.4609293310482,5.521017753007169,249.8892333319907
12,5.496927923202515,243.94137333420966,5.487064811569488,241.54717884993423
13,5.440818677902222,230.63091863009595,5.460252773833132,235.15685835371698
14,5.395904876708984,220.501583597456,5.433096497929738,228.85680400160925
15,5.359827444076538,212.68824266678746,5.417494635667629,225.31392131817307
16,5.332637937545776,206.98326354267255,5.406073574248902,222.75523644582444
17,5.311906799316406,202.73643776017838,5.397866357586341,220.93451769427907
18,5.299005247116089,200.13762344242957,5.395019765956673,220.30650162222503
19,5.290971820831299,198.53627337360192,5.392052839473336,219.6538371106876
20,5.28726312828064,197.80132706285482,5.3909618726033655,219.41433272097018
