epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.463754396438599,1743.6822581435497,6.915781838879614,1008.0588590886679
2,7.136454128265381,1256.9634465631384,6.9146327943858985,1006.901219824172
3,6.871846385955811,964.7281829445568,6.407037372360686,606.0953835984097
4,6.511222414016723,672.6481697791304,6.217371378116265,501.38355053522037
5,6.327813756942749,559.9311092373819,6.0650657431094235,430.5509825021202
6,6.153048315048218,470.1483649740038,5.906457090663339,367.40217423639535
7,5.9885957870483395,398.8541403601754,5.769145774270246,320.2640379839268
8,5.843479368209839,344.97755888646725,5.680426576465903,293.07442191248055
9,5.722929262161255,305.79937881878334,5.59761506954353,269.78222771808635
10,5.620043630599976,275.9014207166992,5.5451014627239665,255.9805494095218
11,5.535871431350708,253.62871137370408,5.491549765421245,242.63293977392817
12,5.4662955989837645,236.58217225587202,5.451948148761681,233.21205541893758
13,5.409923929214478,223.61457649703885,5.424618819802107,226.92483057545644
14,5.36466750907898,213.72016285243856,5.406059668877881,222.7521389731506
15,5.328085180282593,206.0430608675118,5.385249756339068,218.16458529181264
16,5.300131160736084,200.36308802153908,5.375669974481275,216.08459498938933
17,5.280496568679809,196.46741069605048,5.366486930276105,214.1093637998481
18,5.266029865264892,193.64563504343974,5.361400126839826,213.02299696214214
19,5.258232292175293,192.14154081405573,5.3598065033644255,212.683788870161
20,5.254388072967529,191.40432453063042,5.359434829643386,212.60475458334045
