epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.461356035232544,1739.5052892022738,6.9193540544567,1011.6663020936406
2,7.110969892501831,1225.3354135765924,6.731795698725535,838.6518807458272
3,6.707009485244751,818.1203764455574,6.345938567201534,570.1722836638742
4,6.45364394569397,635.0120313327889,6.201675552094054,493.57535985764866
5,6.310583160400391,550.3658067913623,6.058084120150812,427.55550668657156
6,6.147512443542481,467.5528748153004,5.914328052612122,370.30539334492926
7,5.999198755264282,403.1056777603883,5.807696572035373,332.8515424266993
8,5.86516294670105,352.5395965919671,5.714767712461734,303.31373912396487
9,5.7423793315887455,311.80541756117344,5.629105756382742,278.41303719886787
10,5.642968521118164,282.2994878683814,5.565015535297508,261.1292603990058
11,5.559744831085205,259.75654606973313,5.515681727632077,248.5593692915534
12,5.49048583984375,242.37493365735043,5.483396800263913,240.66280400709778
13,5.4337421417236325,229.00461168722626,5.456853871145648,234.35893986768664
14,5.387605802536011,218.6791971198684,5.430107474184322,228.1737668957485
15,5.351540100097656,210.93290562684606,5.421139717673113,226.13670768924857
16,5.324088844299316,205.221286705781,5.4061446749521584,222.77107506285154
17,5.304687570571899,201.27810738509942,5.395840422693127,220.48737184289757
18,5.2920598125457765,198.75239674295403,5.392219587428841,219.69046699283888
19,5.283806652069091,197.11881170980402,5.389664386703583,219.12983032688948
20,5.279713953018189,196.31371237464336,5.388639705909227,218.90540719895395
