epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.465504404067993,1746.7363869934888,6.91518420316502,1007.4565870996151
2,7.131314085006714,1250.519176175675,6.757042184704078,860.0944292764691
3,6.7179800930023195,827.1450668501698,6.349212121106907,572.0418317334595
4,6.459648941040039,638.8367478347814,6.191162024286693,488.41332473505224
5,6.2790152530670165,533.2632758055752,6.018534425632683,410.9758384873011
6,6.078807243347168,436.5082359891668,5.838839020414981,343.38045146461667
7,5.9075090713500975,367.7888775945349,5.7049829106131,300.36034703056276
8,5.767164699554443,319.63019904434447,5.607130930666438,272.36169137492516
9,5.648049119949341,283.73738792016866,5.539442814467196,254.5361360875121
10,5.548612794876099,256.880962041764,5.486277109134697,241.35698646637314
11,5.466504016876221,236.63148535229368,5.439441016762556,230.31340613842306
12,5.39718134689331,220.78322701098287,5.4050128873950705,222.51908815673715
13,5.340706993103027,208.66017946086532,5.3790762809936155,216.82190038369325
14,5.294657005310059,199.26926594359142,5.360178177085466,212.76285253740883
15,5.258599451065064,192.21210024132762,5.341831394012817,208.8949291081141
16,5.231489818572998,187.0712983099986,5.332377900905952,206.92944730772072
17,5.21124027633667,183.3212863051771,5.324205955345474,205.24532179272055
18,5.197691900253296,180.85432993634404,5.316874255677183,203.74602763830154
19,5.189733701705933,179.42076712526975,5.312687198273436,202.89471481635027
20,5.1859791431427,178.74838438768552,5.3131914275848935,202.99704607574256
