epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.461338325500488,1739.4744833024752,6.913593577767561,1005.8553748673593
2,7.091569734573365,1201.792816470526,6.655266745218974,776.8651205077065
3,6.649140459060669,772.1203711589409,6.312251269745969,551.2846432839659
4,6.386501239776611,593.7754631749655,6.071547228990201,433.3506558366534
5,6.151775871276856,469.55050806569267,5.871223420011783,354.6826407797628
6,5.964301998138428,389.28121420639326,5.742786164769155,311.9322961583305
7,5.816161399841309,335.6810320945184,5.648311566449925,283.8118635772235
8,5.690222566604614,295.9594840081781,5.576251001415138,264.07971317499835
9,5.577325117111206,264.3635177321114,5.496743137679414,243.89630066444886
10,5.4824738159179685,240.44077848515067,5.454180373688658,233.73321864267922
11,5.403290515899658,222.13615749120805,5.403594998685186,222.20380442534827
12,5.3380418872833255,208.1048183789875,5.377404863391808,216.4598031350894
13,5.282090454101563,196.78080693030523,5.3435396617044235,209.25208253642805
14,5.237416246414185,188.1832545703002,5.326143556583427,205.64339090737576
15,5.2021718654632565,181.6663686369533,5.319469764275465,204.27553908339513
16,5.173942798614502,176.60980341661732,5.305729944834452,201.48802389062726
17,5.155418645858765,173.3683715191344,5.296437613550061,199.62440252624035
18,5.142193717956543,171.09068164444622,5.2897907416977565,198.30192474324977
19,5.133934579849243,169.68343937936635,5.291516841385893,198.64450921612328
20,5.130642044067383,169.12566932643824,5.288892648891061,198.12391115940852
