epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.464456071853638,1744.9061864657185,6.914165648157725,1006.4309595658931
2,7.129097135543823,1247.749909156447,6.763575653258912,865.7322263144995
3,6.714135181427002,823.9708733652392,6.334505459791172,563.6905663923809
4,6.44254128074646,628.000699767138,6.129383891785216,459.15318546779815
5,6.225732690811157,505.5933503816626,5.936322276749297,378.5402003001498
6,6.029095203399658,415.33906194936645,5.7874354967814,326.1754728332738
7,5.866107246398926,352.8726568561224,5.672777821774968,290.84131866954607
8,5.731434967041015,308.41151135333905,5.5909888964213295,268.00051346449857
9,5.616423425674438,274.90440682066185,5.521245088405951,249.94604845830162
10,5.523183973312378,250.4311351907858,5.4763637759728345,238.97615473548825
11,5.444188989639282,231.40952806332103,5.425409074886116,227.10422995280538
12,5.378581781387329,216.71470854466455,5.397735048054221,220.90550879074604
13,5.326429054260254,205.70210999941793,5.368946623088357,214.6366552847134
14,5.28201319694519,196.76560479197764,5.348933494590714,210.3838027116867
15,5.245966199874878,189.79911054216385,5.3369909337894645,207.8862247789964
16,5.219636528015137,184.866977890252,5.323480704301845,205.09652137424214
17,5.198775272369385,181.05036864673323,5.321107906638505,204.61044573519374
18,5.18615789604187,178.7803390355246,5.314643683976042,203.29206400227443
19,5.178793302536011,177.46853090756383,5.3102762307949405,202.40613147331297
20,5.174242107391358,176.6626721925083,5.311281647368106,202.60973628908326
