epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.466976072311401,1749.308895939396,6.914457469072171,1006.7247000265603
2,7.14614178276062,1269.1996484971132,6.794627480878088,893.0365244483386
3,6.74030304145813,845.817014638954,6.35462487557691,575.1465486703026
4,6.4659005107879635,642.8429899246377,6.183958525857526,484.9076817235876
5,6.281469253540039,534.573511138178,6.008575530823119,406.90328606258555
6,6.099676498413086,445.7135577140798,5.847526783857517,346.37665591004463
7,5.9323845386505125,377.052539063949,5.725299405766105,306.52502686619835
8,5.7954591903686525,328.80313255388535,5.631216064613023,279.00119490143106
9,5.676612266540527,291.95867449208254,5.56321602381632,260.6597778431598
10,5.575376010894775,263.8487469906967,5.504836673508147,245.87829395999964
11,5.492495429992676,242.86249767421387,5.464624735552394,236.18720581511514
12,5.424069208145141,226.80014431096816,5.429031269850131,227.92833738870465
13,5.366347732543946,214.07956233616926,5.396812992324373,220.70191547722547
14,5.31973198890686,204.32911218512083,5.3747711004611265,215.8904494300709
15,5.283125221252441,196.9845346324287,5.363747448835544,213.52361785785996
16,5.255777578353882,191.67046673072662,5.3473012273183125,210.04068022586074
17,5.236088321685791,187.93352721934622,5.3411783738050636,208.7585610285111
18,5.223126453399658,185.51327696094654,5.337419776002804,207.97539428621124
19,5.2145042343139645,183.92061684278875,5.336030788764268,207.68671964672475
20,5.210845933914184,183.2490091969439,5.334178678432624,207.30241692290102
