epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.463922319412231,1743.9750870390678,6.918550432513574,1010.8536314378789
2,7.168753019332886,1298.2247318978325,6.7782193663591395,878.5030385013058
3,6.72350514793396,831.7277368751313,6.341844935045985,567.8429789803799
4,6.435765281677246,623.7597521651695,6.113515952675642,451.92487156958737
5,6.2056889171600345,495.560238321054,5.922203808059235,373.2333428362996
6,6.007969873428345,406.65691669367,5.771300465475299,320.9548520681115
7,5.848428230285645,346.6890366854152,5.662353558454685,287.8252595880329
8,5.710648885726929,302.0670116759321,5.56747717429064,261.77285819636955
9,5.593427604675293,268.6548861164323,5.501029154497706,244.9438876951566
10,5.497132682800293,243.9913277858473,5.459176206303214,234.90383233980918
11,5.417611154556274,225.34017617544504,5.425320249546074,227.0840582382477
12,5.351756326675415,210.97851985849326,5.379438880532088,216.900534160127
13,5.2977522850036625,199.88701561682652,5.343385543366392,209.2198354382364
14,5.252405414581299,191.02521109184747,5.330857145572137,206.6149974082874
15,5.217534343719483,184.47876162657892,5.314734474342027,203.3105218010494
16,5.190114295959472,179.48906663457922,5.307056464121013,201.75547899328623
17,5.1713009986877445,176.1438513978852,5.296399599063896,199.61681405138938
18,5.157703777313232,173.7649940328022,5.2936000121567774,199.05875096987208
19,5.150072347640991,172.44396577969104,5.290533008118589,198.44917224485056
20,5.14672926902771,171.86843460470436,5.290640273636686,198.4704601398355
