epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.465971158981323,1747.5518750861413,6.9168594685857165,1009.1457587932431
2,7.090035402297974,1199.9502808562843,6.650843779626721,773.4366603796078
3,6.6533516445159915,775.3787692797204,6.318703927251393,554.8533958615214
4,6.437482429504395,624.8317600028175,6.158064057013232,472.51243167607123
5,6.256280755996704,521.2765755055669,5.986478940883797,398.0107205129259
6,6.07300435256958,433.98256156597574,5.837663009209547,342.97686956090075
7,5.919921871185303,372.38261892698955,5.7248606750351225,306.39057441346506
8,5.7844417209625245,325.2004368378336,5.643178284810689,282.3587102624913
9,5.669292528152466,289.82941569024877,5.5686828242090645,262.08865495341365
10,5.571936605453491,262.94282298764654,5.516560007426553,248.7777698576929
11,5.493039442062378,242.99465374821705,5.475162158897537,238.68916936516092
12,5.427421991348266,227.56183219893788,5.432408528699132,228.69941170897636
13,5.373316217422485,215.5765824522248,5.4082761530390755,223.24641313412542
14,5.329485134124756,206.33171364536344,5.391740536832524,219.5852493479206
15,5.294471811294556,199.2323658850054,5.375183413271419,215.9794821814013
16,5.267648040771484,193.95924133360293,5.362521465095931,213.2620017756425
17,5.2479624252319335,190.1783707578612,5.357724419896474,212.241424149396
18,5.234473581314087,187.63030824159483,5.3525032774416985,211.13616929642538
19,5.226993957519531,186.2321395298203,5.349665996414458,210.53796568629622
20,5.222503999710083,185.39783946821092,5.3492844290362145,210.45764659125624
