epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.463402370452881,1743.0685447057244,6.916814888023331,1009.1007715105736
2,7.149536684036255,1273.5157782746653,6.893437776736871,985.7845057763478
3,6.781051124572754,880.9942723174406,6.351812042875918,573.5310308062469
4,6.443355133056641,628.5120076237564,6.147033645721253,467.3290651016072
5,6.216267169952393,500.83022427539606,5.93935241756325,379.6889699987996
6,6.022261135101318,412.5102834753947,5.791124024648153,327.38080173232163
7,5.872214456558227,355.0343184731047,5.690962166129472,296.17845646790954
8,5.745335258483887,312.7284551246859,5.608019627211337,272.60384585399987
9,5.638207624435425,280.9586834213423,5.538829143318587,254.37998252288594
10,5.54335689163208,255.53436245853015,5.488884812771917,241.9871952996588
11,5.462329536437989,235.64573078370552,5.4370031596657755,229.7526188042128
12,5.39552523612976,220.4178881366411,5.412763414554253,224.2504291286523
13,5.340985029220581,208.71820259294014,5.386007945694609,218.33005808006348
14,5.295775566101074,199.49228543850856,5.355094178136951,211.68391141055517
15,5.260225557327271,192.52491180469445,5.343713602191674,209.2884831112976
16,5.232277404785156,187.21869111989173,5.331138657095903,206.67317009879787
17,5.21254913520813,183.56138509052138,5.333123711340441,207.08383501355064
18,5.199330572128296,181.15093379210973,5.322358525441792,204.86649548292075
19,5.190852531433105,179.6216207527541,5.3200625185481085,204.39666017595957
20,5.187025569915772,178.93552938244144,5.319172273281805,204.2147779886802
